id,EAP,HPL,MWS
id27313,0.7203098,0.12911259,0.15057763
id16231,0.49055326,0.47624585,0.033200897
id02587,0.5317048,0.14643677,0.32185844
id04379,0.28632745,0.30773282,0.40593973
id13503,0.19770631,0.7019114,0.10038239
id03887,0.8458558,0.04355225,0.11059195
id22338,0.42838868,0.21598609,0.35562524
id20080,0.28768313,0.23176113,0.48055574
id22392,0.9022628,0.0413985,0.056338772
id03895,0.73692864,0.004807617,0.2582638
id17179,0.52216476,0.37473986,0.10309538
id23466,0.18896182,0.08403023,0.727008
id12592,0.10029182,0.65563434,0.24407388
id16947,0.46529934,0.3278428,0.20685789
id13870,0.6338504,0.26144403,0.1047056
id10717,0.04808716,0.09255934,0.8593535
id09418,0.5216191,0.30450997,0.17387094
id20753,0.69954735,0.07152824,0.22892441
id00114,0.252046,0.5142314,0.2337227
id00627,0.8283465,0.10839757,0.06325592
id07738,0.04797761,0.9209229,0.031099562
id14516,0.47371036,0.44407192,0.082217656
id02107,0.0697163,0.5402147,0.39006904
id18378,0.4096581,0.5535635,0.036778413
id02751,0.10973288,0.027343024,0.86292416
id26105,0.08521407,0.15276724,0.7620187
id07659,0.17931485,0.031980224,0.78870493
id07421,0.9147985,0.012707315,0.072494134
id00325,0.36485574,0.14330402,0.49184024
id12253,0.9033351,0.07140829,0.025256643
id23427,0.9072012,0.047810998,0.044987883
id06202,0.8582422,0.06165255,0.08010515
id21320,0.004028999,0.002939843,0.99303114
id21994,0.4300939,0.5207094,0.049196646
id13903,0.2655708,0.060544793,0.6738844
id13767,0.1823911,0.6193668,0.19824202
id03750,0.268514,0.37491387,0.3565721
id08666,0.43873847,0.027975392,0.53328615
id12171,0.18693347,0.07900032,0.73406625
id26202,0.51861936,0.022476353,0.4589043
id16310,0.10864105,0.08478542,0.8065735
id02650,0.62065256,0.10964176,0.2697057
id26558,0.813681,0.17080374,0.015515139
id24794,0.877254,0.026294878,0.09645111
id01299,0.03529728,0.0011039294,0.9635987
id19281,0.89259493,0.06701242,0.040392626
id20504,0.8434396,0.07494917,0.08161121
id15716,0.1743676,0.2396316,0.58600086
id08222,0.13007392,0.21116956,0.6587565
id12393,0.02417099,0.054617245,0.9212118
id26841,0.53140396,0.41909242,0.04950366
id22947,0.22536415,0.74552995,0.029105924
id10817,0.9312312,0.06718319,0.0015855753
id01486,0.2960497,0.55061907,0.1533312
id00296,0.23555441,0.26040262,0.504043
id24189,0.26292148,0.46163064,0.2754479
id20909,0.89208066,0.008144395,0.09977504
id21079,0.9023246,0.08059303,0.01708241
id02478,0.082560524,0.030351143,0.88708836
id03727,0.83679366,0.044461876,0.118744455
id09794,0.5268542,0.44422856,0.02891714
id08527,0.045956682,0.8784159,0.075627364
id18716,0.93715966,0.008929545,0.053910814
id21733,0.4357995,0.0518269,0.51237357
id08898,0.071743414,0.6808389,0.24741764
id16571,0.015811315,0.007827277,0.9763614
id17780,0.6286031,0.16957161,0.20182528
id11537,0.594151,0.32524833,0.08060068
id23242,0.44959876,0.21398176,0.33641952
id16749,0.3597529,0.28114066,0.35910642
id02226,0.7631093,0.009188037,0.22770266
id08369,0.058154743,0.21172604,0.73011917
id18013,0.078027144,0.8768342,0.045138612
id23454,0.42124477,0.1495683,0.42918694
id03878,0.027270809,0.8899061,0.082823195
id15129,0.031388063,0.094362006,0.87424994
id21874,0.6082468,0.120560825,0.2711923
id24455,0.89365935,0.050676987,0.055663686
id03860,0.036141783,0.88866526,0.075193025
id07622,0.032149427,0.9287649,0.03908572
id18449,0.10484131,0.41480297,0.48035568
id16952,0.17967016,0.5024716,0.31785813
id08212,0.90736836,0.035947423,0.056684192
id05513,0.26443857,0.061840687,0.6737207
id24536,0.66690266,0.23512536,0.09797195
id18070,0.9510064,0.03862291,0.010370613
id03094,0.22261408,0.7573835,0.02000243
id13815,0.37086266,0.26089954,0.36823782
id14023,0.09364555,0.8562493,0.050105184
id14480,0.1300906,0.8618881,0.0080212625
id00059,0.4390118,0.2678947,0.29309347
id16873,0.9385606,0.03831011,0.023129193
id23144,0.8019823,0.0077208853,0.19029684
id02845,0.97330993,0.0072974646,0.019392628
id25492,0.6987468,0.092470795,0.20878239
id04097,0.53047436,0.35127744,0.11824813
id25883,0.90404254,0.014816797,0.08114066
id23391,0.02092909,0.95945334,0.019617584
id27018,0.8611859,0.07758066,0.061233368
id23614,0.09825552,0.71220845,0.18953602
id14309,0.042237177,0.59311384,0.36464897
id27746,0.13240708,0.8434695,0.02412338
id05057,0.44806823,0.25520504,0.29672667
id06246,0.9073175,0.013630863,0.079051614
id00509,0.030227538,0.05090057,0.91887194
id19473,0.928551,0.058222726,0.0132263
id07044,0.5073626,0.21720055,0.27543685
id09871,0.55451983,0.02638246,0.4190977
id26870,0.119061515,0.17148662,0.7094518
id06125,0.19143336,0.5631574,0.24540922
id02829,0.8044313,0.11581502,0.07975362
id24935,0.010410421,0.009998713,0.9795909
id04557,0.0022774113,0.0012099496,0.9965127
id01208,0.8628821,0.104686014,0.03243193
id16235,0.049152393,0.9351588,0.015688818
id05135,0.46775177,0.44469917,0.08754904
id05892,0.22315408,0.030897949,0.7459479
id21207,0.8322653,0.06650547,0.101229176
id10722,0.5268186,0.22629754,0.24688387
id17396,0.19528224,0.32210636,0.48261148
id17755,0.12627839,0.023609232,0.8501124
id18529,0.070547335,0.06494518,0.86450744
id18235,0.43651772,0.19907862,0.3644037
id20188,0.8096496,0.018758675,0.17159164
id13483,0.5985342,0.13995054,0.26151523
id16860,0.71536285,0.06178501,0.22285213
id11203,0.92922413,0.035212513,0.03556335
id01104,0.7641911,0.20309716,0.03271175
id26195,0.06642298,0.90419817,0.029378975
id19647,0.016170863,0.0069363685,0.9768927
id24377,0.5115376,0.07185966,0.41660276
id07103,0.32868928,0.0556526,0.6156581
id27061,0.757377,0.2167419,0.025881007
id06255,0.50164324,0.23209634,0.2662604
id19483,0.14052002,0.078401916,0.78107804
id27936,0.83473843,0.13381842,0.03144312
id21761,0.36675552,0.3575978,0.27564678
id06543,0.0147701325,0.97939533,0.005834532
id04779,0.08593709,0.78560185,0.12846102
id05819,0.7108501,0.101154275,0.18799566
id04670,0.41981617,0.21124572,0.3689381
id22206,0.8770886,0.016420815,0.10649058
id18557,0.8092569,0.14206535,0.048677746
id24017,0.020170366,0.016870253,0.9629594
id10305,0.9620427,0.022578217,0.01537908
id25879,0.8683126,0.021071577,0.110615864
id08243,0.2451335,0.51117575,0.24369068
id11999,0.04665804,0.92862034,0.024721725
id13392,0.2714369,0.4829261,0.24563694
id00681,0.094553575,0.53403914,0.37140724
id03225,0.43732837,0.35947844,0.2031932
id19684,0.19109017,0.011210588,0.7976993
id01944,0.9370028,0.021417746,0.041579586
id04903,0.55797184,0.03481253,0.4072156
id22131,0.5928949,0.14852247,0.2585826
id17465,0.5375192,0.0754743,0.38700643
id02341,0.49641752,0.0456897,0.45789284
id23306,0.19751613,0.45783317,0.34465063
id13543,0.03260783,0.08928594,0.8781062
id05527,0.51671845,0.20191543,0.2813661
id13622,0.280581,0.6446822,0.07473685
id04807,0.83103645,0.08950659,0.079456985
id03763,0.9102324,0.069809705,0.019957868
id04860,0.21408658,0.09527303,0.6906404
id18552,0.9134381,0.026225984,0.060335886
id05624,0.4924361,0.40868366,0.09888018
id10691,0.3083669,0.13837333,0.5532598
id12723,0.32040069,0.16750513,0.51209414
id14533,0.43904325,0.3935791,0.1673777
id07197,0.6038041,0.033158623,0.3630373
id08284,0.6752543,0.3126,0.012145724
id13373,0.20248717,0.21230234,0.5852105
id25880,0.6051759,0.3422321,0.052592058
id00879,0.66494054,0.16673115,0.1683283
id27931,0.03719815,0.89379317,0.06900868
id20774,0.1835803,0.04446423,0.7719555
id18642,0.7186704,0.07333654,0.20799306
id26855,0.12826243,0.58934075,0.2823969
id08684,0.14640205,0.15063724,0.7029607
id01743,0.092351995,0.46668786,0.4409601
id09704,0.36047024,0.6129113,0.026618537
id00696,0.75518656,0.09681208,0.14800136
id08351,0.1339092,0.6247278,0.241363
id08495,0.15909646,0.21849768,0.6224058
id05141,0.13216133,0.32680792,0.54103076
id08515,0.0810387,0.05759005,0.8613713
id23509,0.7053861,0.09922648,0.1953875
id20577,0.025608143,0.031736698,0.94265515
id04217,0.7505106,0.01674283,0.23274668
id24430,0.26274624,0.0955296,0.64172417
id11995,0.030494697,0.053071816,0.9164335
id10871,0.12085278,0.21756652,0.66158074
id21988,0.117051095,0.21788757,0.6650613
id07248,0.8795528,0.09728953,0.02315763
id22805,0.7236098,0.08219967,0.19419053
id18064,0.012000991,0.0047840374,0.9832149
id02256,0.09029025,0.17108981,0.73861986
id18835,0.59933937,0.010096433,0.39056414
id06068,0.21904936,0.42204934,0.35890126
id13355,0.0738528,0.52820367,0.3979436
id15890,0.48335406,0.126279,0.39036688
id11828,0.80377614,0.09544292,0.100780934
id14235,0.014843209,0.0026808204,0.982476
id07891,0.1588801,0.4832477,0.35787222
id00426,0.40206757,0.41189393,0.18603845
id00194,0.020891847,0.01735087,0.9617573
id10086,0.42353684,0.2951424,0.2813208
id24683,0.059970934,0.06451324,0.8755158
id01217,0.66336435,0.27118596,0.06544964
id09906,0.71228683,0.10475233,0.18296085
id04780,0.039594017,0.011132513,0.94927347
id15682,0.46301123,0.0823853,0.45460352
id27193,0.886253,0.017010259,0.09673674
id01574,0.26110345,0.03499567,0.7039009
id26894,0.09411844,0.09159056,0.81429106
id08143,0.71375597,0.13125584,0.1549883
id05756,0.05943248,0.9072162,0.033351343
id14803,0.10911172,0.16602594,0.72486234
id01103,0.051508605,0.79792184,0.15056956
id17451,0.8780685,0.035347715,0.08658377
id10497,0.40419215,0.27660626,0.3192016
id23770,0.8903977,0.08759019,0.022012064
id01731,0.6064998,0.010846382,0.3826539
id24021,0.19411768,0.2945439,0.5113384
id24904,0.9443093,0.03637555,0.019315187
id16795,0.08470655,0.6416573,0.27363613
id27308,0.5470222,0.20442379,0.24855399
id16671,0.66026336,0.091371015,0.24836557
id10035,0.5163698,0.106002465,0.37762776
id12143,0.56153697,0.051368445,0.38709447
id14087,0.97153497,0.0075339735,0.020931087
id02962,0.057805907,0.91383344,0.028360702
id17035,0.22022186,0.46057716,0.31920102
id07600,0.4318735,0.0795947,0.48853174
id08201,0.010083026,0.03688216,0.9530349
id04623,0.93331426,0.039817855,0.026867941
id07245,0.7804576,0.1563711,0.06317126
id01334,0.62266666,0.18491878,0.19241464
id23105,0.8676271,0.020202808,0.112170115
id19744,0.59369075,0.19516534,0.21114396
id22884,0.89185065,0.035684124,0.07246522
id01936,0.40760383,0.41339898,0.17899711
id21910,0.0049426476,0.992897,0.0021603075
id10801,0.15787935,0.7827268,0.059393782
id02629,0.07752923,0.15230976,0.77016103
id11940,0.028180037,0.84071577,0.13110414
id12664,0.2514974,0.021827552,0.7266751
id06308,0.08031142,0.004469593,0.915219
id21510,0.5649449,0.07659471,0.35846037
id20043,0.31964672,0.18706909,0.49328417
id01014,0.9195815,0.07228338,0.008135137
id04968,0.057614353,0.40506572,0.5373199
id17552,0.5402105,0.11971609,0.34007344
id25395,0.6733222,0.118932545,0.2077453
id25931,0.9623816,0.005865856,0.031752538
id21548,0.104907714,0.29973254,0.59535974
id07443,0.21194972,0.080306895,0.7077434
id01215,0.17713766,0.71775997,0.105102375
id20060,0.032253526,0.9636097,0.0041367905
id17279,0.2746493,0.5530431,0.17230763
id20214,0.2260827,0.57452273,0.19939451
id08809,0.04868255,0.013559755,0.9377577
id17098,0.57766706,0.16465652,0.25767648
id10146,0.2377028,0.65012866,0.112168625
id24986,0.668026,0.21320134,0.11877264
id19690,0.48681223,0.03449142,0.47869644
id14487,0.39856437,0.27152768,0.3299079
id26146,0.99014765,0.0063611246,0.003491281
id01942,0.073523134,0.18488567,0.74159116
id03843,0.8083527,0.16580997,0.025837379
id02026,0.13710788,0.19254872,0.67034346
id10903,0.51230794,0.31077188,0.17692015
id07340,0.8133982,0.069496006,0.11710577
id25682,0.34442237,0.41417047,0.24140713
id13830,0.96176827,0.0039189653,0.034312826
id08319,0.6227662,0.13579056,0.2414433
id25558,0.7176255,0.07883519,0.20353927
id07084,0.22852117,0.16415593,0.6073229
id00203,0.26653424,0.25760987,0.47585586
id23804,0.5953636,0.0070517915,0.39758453
id06863,0.031296484,0.00798866,0.9607149
id11191,0.67406046,0.1290432,0.19689642
id00846,0.048656613,0.87371594,0.07762743
id17290,0.27067664,0.4244695,0.3048539
id00047,0.089340985,0.8764599,0.03419906
id27631,0.48347777,0.33109286,0.18542933
id15793,0.0582694,0.045837525,0.8958931
id03142,0.15180399,0.24267305,0.605523
id24825,0.88169664,0.080638535,0.037664875
id12069,0.15153866,0.19801013,0.65045124
id23009,0.6858388,0.14502303,0.16913809
id06793,0.31958535,0.5410621,0.1393525
id18638,0.8284578,0.09400026,0.077541985
id02966,0.49431282,0.45460096,0.051086243
id20346,0.29153,0.42140672,0.28706324
id16855,0.16011138,0.073004976,0.76688373
id16350,0.014585174,0.9654288,0.01998592
id25092,0.08476341,0.8749793,0.04025732
id16132,0.73780686,0.09326667,0.16892642
id15977,0.09729189,0.16051471,0.7421934
id26922,0.4949246,0.23980056,0.26527476
id20054,0.2839835,0.20919476,0.5068217
id14375,0.15360546,0.3793958,0.46699882
id23372,0.5998904,0.05423229,0.3458773
id20360,0.14977318,0.84133685,0.008889992
id25380,0.195652,0.52354115,0.28080675
id07295,0.012107116,0.014059925,0.97383296
id20349,0.52848405,0.28202862,0.18948737
id17177,0.19584943,0.5895635,0.214587
id07041,0.85970134,0.034713622,0.105585046
id27459,0.037887424,0.89555395,0.06655857
id24144,0.579063,0.41638875,0.0045482
id13748,0.8410841,0.032109924,0.12680598
id08295,0.4019337,0.3838211,0.21424523
id00744,0.5043526,0.21681659,0.2788308
id19662,0.39303184,0.2333648,0.3736034
id13027,0.45145,0.07646609,0.47208396
id21785,0.7055742,0.075391755,0.21903403
id13431,0.96168226,0.029679228,0.008638602
id21455,0.04787398,0.8634193,0.08870669
id25429,0.19833308,0.68333966,0.11832727
id16944,0.37985906,0.19944896,0.42069203
id01458,0.19861253,0.43029457,0.37109298
id15684,0.10241509,0.8917095,0.0058754208
id00970,0.7157253,0.17042542,0.11384928
id12185,0.18201424,0.36967516,0.44831067
id15050,0.50414044,0.32428735,0.1715722
id05062,0.021527456,0.035236884,0.9432357
id13150,0.14936167,0.6776942,0.1729441
id02821,0.023004351,0.9505468,0.026448887
id05545,0.7482563,0.1079297,0.14381401
id03523,0.9222463,0.0109795015,0.066774204
id02098,0.0741172,0.80006087,0.12582195
id26788,0.7056685,0.008012519,0.286319
id22116,0.27666232,0.5845506,0.13878705
id16175,0.9544245,0.037828874,0.007746595
id24957,0.10992111,0.63346595,0.25661296
id10844,0.049317125,0.8836342,0.067048684
id11758,0.6511769,0.27214125,0.076681785
id05134,0.036304068,0.9189695,0.044726364
id15865,0.52260023,0.277514,0.19988571
id08591,0.6865116,0.25086087,0.062627494
id26318,0.642461,0.08219964,0.27533934
id05612,0.6088443,0.23845322,0.15270245
id14561,0.6918077,0.08846642,0.2197259
id07666,0.046481326,0.0063627707,0.94715595
id01297,0.5681824,0.1466949,0.28512263
id10688,0.2295842,0.44827804,0.3221377
id15377,0.47301236,0.48762986,0.039357707
id23377,0.5102764,0.28062624,0.20909736
id05797,0.09086803,0.041139767,0.86799216
id06241,0.29389435,0.52604693,0.18005878
id10766,0.85789824,0.008211479,0.13389029
id03928,0.9554837,0.02648815,0.018028172
id04429,0.100746416,0.7760096,0.12324398
id24846,0.43049976,0.36395848,0.2055417
id19784,0.06252479,0.03611566,0.90135956
id02452,0.8744953,0.0036481584,0.12185645
id02600,0.7970551,0.14394397,0.059000958
id27487,0.19144721,0.20788907,0.6006637
id12323,0.9833884,0.012954534,0.0036571212
id00487,0.18874407,0.41275638,0.3984996
id06032,0.54289526,0.1672094,0.28989533
id05211,0.7191639,0.08951791,0.19131817
id16523,0.2865976,0.42417714,0.28922525
id08800,0.26317674,0.4956123,0.2412109
id08791,0.03915139,0.03876268,0.922086
id10429,0.110961184,0.030301105,0.85873765
id20801,0.7829905,0.13620295,0.08080652
id14055,0.0065210345,0.0013989096,0.99208003
id09462,0.07194952,0.87419605,0.053854395
id06725,0.0757331,0.9146698,0.009597091
id01749,0.84184605,0.08583546,0.07231849
id22054,0.0091371015,0.97443414,0.016428772
id07244,0.06349162,0.092650056,0.8438583
id12562,0.943822,0.025017273,0.031160774
id13838,0.594988,0.15363534,0.25137666
id22535,0.02492481,0.9705967,0.0044785445
id01099,0.4838596,0.42884412,0.08729625
id02190,0.5029836,0.2694079,0.22760841
id25921,0.24886118,0.41798064,0.33315822
id16075,0.23629043,0.049440876,0.7142687
id20465,0.585758,0.22832714,0.1859149
id06556,0.053860098,0.071520224,0.8746197
id09360,0.0772846,0.25800368,0.6647117
id09042,0.4868692,0.41073352,0.10239731
id08846,0.10047599,0.8250687,0.07445527
id21274,0.15525441,0.25381082,0.59093475
id05841,0.92324716,0.013932282,0.06282066
id20361,0.93665487,0.021394143,0.041951023
id07499,0.36647305,0.43093508,0.20259188
id19466,0.5529571,0.069427565,0.3776153
id16550,0.46171612,0.43887767,0.099406205
id24512,0.9624938,0.034298845,0.0032074254
id14444,0.21730942,0.21359101,0.5690996
id11395,0.63733417,0.06549027,0.29717556
id14907,0.021201566,0.010983117,0.96781534
id19393,0.124044105,0.07572195,0.8002339
id26780,0.9270275,0.041392922,0.031579528
id03132,0.13588901,0.2256011,0.6385099
id17709,0.98031485,0.011359067,0.008326074
id19739,0.12926956,0.28916916,0.5815613
id08470,0.92021596,0.007905304,0.071878746
id22312,0.094414555,0.6648932,0.24069218
id20391,0.8962845,0.06710768,0.036607765
id05295,0.013790898,0.05928683,0.9269223
id08129,0.40701196,0.1696528,0.42333534
id10615,0.050746653,0.008798149,0.94045514
id09506,0.28625125,0.14721213,0.5665366
id22557,0.51820475,0.46544918,0.016346034
id04181,0.14646006,0.68986183,0.16367818
id22457,0.5416571,0.27212623,0.18621673
id00340,0.12780385,0.037255175,0.834941
id18205,0.6707358,0.09466959,0.23459463
id03861,0.2047263,0.48713106,0.30814263
id20546,0.74619496,0.1454594,0.10834563
id17226,0.8965397,0.024908053,0.07855231
id10376,0.3975457,0.4097025,0.19275181
id17734,0.66749597,0.30264488,0.029859114
id09703,0.2185756,0.23632407,0.54510033
id16311,0.4717555,0.42146885,0.106775716
id06524,0.12700069,0.799649,0.07335037
id01082,0.11450201,0.81995475,0.06554326
id01940,0.729587,0.074569546,0.19584343
id04146,0.15763986,0.52730596,0.31505418
id03891,0.11352265,0.56574076,0.3207366
id14421,0.8160447,0.13924615,0.044709142
id19027,0.90126646,0.04076225,0.05797126
id19813,0.027681453,0.9460538,0.026264753
id05827,0.05828736,0.085859254,0.85585344
id03326,0.0943222,0.29596663,0.60971117
id10089,0.1976474,0.7778963,0.024456324
id06827,0.9833422,0.004276983,0.01238083
id01209,0.5673873,0.009247735,0.42336494
id08812,0.2002104,0.024184706,0.77560496
id25906,0.5758429,0.38101852,0.04313864
id25553,0.95148784,0.011216586,0.037295494
id10193,0.58439654,0.027280116,0.3883233
id15438,0.103476234,0.09383891,0.80268484
id04821,0.0563976,0.8366095,0.106992856
id26592,0.16440524,0.12795706,0.70763767
id20195,0.4391459,0.21512933,0.3457247
id00378,0.056404386,0.7402824,0.20331319
id15052,0.68905205,0.0877348,0.22321312
id09519,0.8566859,0.07826027,0.06505387
id04579,0.2434305,0.03548667,0.7210828
id08274,0.64361304,0.061998956,0.29438797
id26223,0.45405865,0.45046294,0.09547842
id01914,0.4226364,0.40274313,0.17462046
id05244,0.97219783,0.0048191417,0.022983046
id14467,0.54913104,0.15921639,0.29165256
id23284,0.48321554,0.102396846,0.4143876
id20634,0.6453487,0.030366441,0.32428485
id14659,0.9248501,0.016815215,0.058334686
id23659,0.08095953,0.7900902,0.12895025
id16902,0.8894198,0.029390318,0.081189945
id20509,0.8791109,0.06311998,0.057769213
id08019,0.07446588,0.029771736,0.8957624
id26180,0.0022718825,0.0003080411,0.9974201
id01487,0.04599016,0.8857547,0.0682552
id22898,0.003905068,0.9850108,0.011084124
id24005,0.42810106,0.31139052,0.2605084
id00118,0.00036588468,0.9990038,0.00063030294
id17435,0.64401984,0.2162166,0.13976353
id22574,0.8511852,0.014556688,0.13425817
id23882,0.5793699,0.05413248,0.36649764
id02618,0.71948504,0.13255996,0.14795499
id06847,0.67373097,0.1539088,0.17236023
